Tipo,Temp_Aire,Temp_Proceso,Velocidad,Torque,Desgaste,Fallo,Tipo_Fallo,Consumo_Estimado,Gasto_Excesivo
L,300.3,309.2,1650,35.2,196,0,No Failure,58.080000000000005,False
L,300.3,309.2,1398,54.4,198,0,No Failure,76.0512,True
L,300.3,309.2,1412,44.8,200,0,No Failure,63.2576,True
L,300.4,309.3,1525,39.6,202,0,No Failure,60.39,True
M,300.3,309.3,1391,57.9,204,0,No Failure,80.5389,True
L,300.4,309.3,1766,28.2,207,0,No Failure,49.801199999999994,False
L,300.4,309.3,1671,35.0,209,0,No Failure,58.485,False
L,300.5,309.3,1373,48.8,211,0,No Failure,67.0024,True
M,300.5,309.4,1347,50.1,213,0,No Failure,67.4847,True
M,300.5,309.3,1539,39.1,216,0,No Failure,60.1749,True
L,300.5,309.3,1470,40.8,219,0,No Failure,59.97599999999999,True
L,300.5,309.3,1528,37.0,221,0,No Failure,56.536,False
H,300.5,309.3,1471,45.2,223,0,No Failure,66.4892,True
M,300.4,309.2,1528,37.2,228,0,No Failure,56.84160000000001,False
L,300.5,309.3,1417,51.5,231,1,Overstrain Failure,72.9755,True
L,300.6,309.4,1549,43.4,233,0,No Failure,67.22659999999999,True
H,300.6,309.4,1463,49.2,235,0,No Failure,71.9796,True
L,300.7,309.5,1479,43.6,240,0,No Failure,64.48440000000001,True
L,300.6,309.5,1867,23.0,242,0,No Failure,42.941,False
L,300.6,309.4,1471,44.1,244,0,No Failure,64.8711,True
H,300.6,309.4,1380,47.6,246,1,Tool Wear Failure,65.688,True
H,300.7,309.7,1623,32.7,0,0,No Failure,53.072100000000006,False
L,300.8,309.7,1997,20.7,5,0,No Failure,41.337900000000005,False
H,300.7,309.6,1390,48.5,7,0,No Failure,67.415,True
L,300.8,309.7,1418,46.6,12,0,No Failure,66.0788,True
L,300.8,309.7,1519,35.8,14,0,No Failure,54.380199999999995,False
M,300.8,309.7,1519,39.7,16,0,No Failure,60.304300000000005,True
M,300.7,309.6,1536,37.2,19,0,No Failure,57.1392,False
L,300.8,309.6,1680,28.7,22,0,No Failure,48.216,False
H,300.6,309.4,1555,37.9,24,0,No Failure,58.9345,False
L,300.6,309.5,1471,49.6,29,0,No Failure,72.9616,True
M,300.5,309.4,1877,23.8,31,0,No Failure,44.672599999999996,False
M,300.5,309.3,1578,30.5,34,0,No Failure,48.129,False
M,300.5,309.4,1655,32.1,37,0,No Failure,53.1255,False
H,300.5,309.4,1502,34.3,40,0,No Failure,51.5186,False
M,300.6,309.4,1367,63.2,45,1,Power Failure,86.3944,True
L,300.7,309.5,1541,37.2,48,0,No Failure,57.3252,False
M,300.6,309.6,1588,37.0,50,0,No Failure,58.756,False
L,300.6,309.6,1684,32.8,53,0,No Failure,55.2352,False
L,300.6,309.5,1437,40.0,55,0,No Failure,57.48,False
L,300.6,309.6,1409,42.4,57,0,No Failure,59.7416,False
M,300.5,309.5,1320,49.9,59,0,No Failure,65.868,True
H,300.5,309.5,1635,34.2,62,0,No Failure,55.91700000000001,False
M,300.5,309.5,1691,27.6,67,0,No Failure,46.671600000000005,False
M,300.6,309.6,1365,50.0,70,0,No Failure,68.25,True
M,300.7,309.7,1523,38.2,73,0,No Failure,58.1786,False
L,300.6,309.7,1593,32.4,76,0,No Failure,51.6132,False
L,300.6,309.6,1682,30.7,78,0,No Failure,51.6374,False
L,300.7,309.6,1329,54.3,80,0,No Failure,72.1647,True
M,300.7,309.6,1568,35.2,82,0,No Failure,55.1936,False
L,300.7,309.6,1733,24.8,85,0,No Failure,42.9784,False
M,300.7,309.6,1473,48.1,87,0,No Failure,70.85130000000001,True
M,300.7,309.5,1633,31.3,90,0,No Failure,51.1129,False
M,300.6,309.5,1530,40.2,93,0,No Failure,61.50600000000001,True
M,300.6,309.5,1550,40.2,96,0,No Failure,62.31000000000001,True
L,300.6,309.4,1410,40.6,99,0,No Failure,57.246,False
L,300.5,309.3,1574,33.5,101,0,No Failure,52.729,False
L,300.6,309.4,1425,40.3,103,0,No Failure,57.427499999999995,False
M,300.6,309.4,1541,35.2,105,0,No Failure,54.2432,False
M,300.7,309.5,1733,26.7,108,0,No Failure,46.2711,False
L,300.6,309.4,2496,13.5,111,0,No Failure,33.696,False
L,300.6,309.4,1552,36.4,113,0,No Failure,56.492799999999995,False
L,300.6,309.3,1409,38.7,115,0,No Failure,54.5283,False
M,300.6,309.4,1581,35.7,117,0,No Failure,56.441700000000004,False
L,300.7,309.5,1251,59.9,120,0,No Failure,74.9349,True
L,300.7,309.6,1500,44.1,122,0,No Failure,66.15,True
L,300.6,309.5,1576,38.8,124,0,No Failure,61.148799999999994,True
M,300.7,309.5,1352,44.0,126,0,No Failure,59.488,False
L,300.7,309.6,1661,30.3,129,0,No Failure,50.328300000000006,False
L,300.7,309.6,1541,34.6,131,0,No Failure,53.3186,False
H,300.6,309.6,1888,20.5,133,0,No Failure,38.704,False
L,300.5,309.5,1255,62.1,138,0,No Failure,77.9355,True
L,300.6,309.6,1411,41.6,140,0,No Failure,58.6976,False
L,300.6,309.5,1516,39.0,142,0,No Failure,59.124,False
M,300.6,309.5,1492,34.0,144,0,No Failure,50.728,False
L,300.6,309.6,1726,30.0,147,0,No Failure,51.78,False
L,300.7,309.7,1598,33.7,149,0,No Failure,53.8526,False
L,300.8,309.8,1657,31.1,151,0,No Failure,51.532700000000006,False
L,300.8,309.7,1481,38.1,153,0,No Failure,56.4261,False
M,300.7,309.7,1397,51.3,155,0,No Failure,71.66609999999999,True
L,300.8,309.7,1461,44.3,158,0,No Failure,64.72229999999999,True
M,300.7,309.6,1388,51.1,160,0,No Failure,70.9268,True
L,300.7,309.7,1507,52.4,163,0,No Failure,78.9668,True
M,300.7,309.6,1421,49.8,165,0,No Failure,70.7658,True
M,300.8,309.7,1258,54.9,168,0,No Failure,69.0642,True
M,300.8,309.7,1482,39.0,171,0,No Failure,57.798,False
H,300.7,309.6,1403,51.3,174,0,No Failure,71.9739,True
L,300.8,309.7,1373,45.4,179,0,No Failure,62.334199999999996,True
L,300.9,309.7,1460,42.1,181,0,No Failure,61.466,True
M,300.8,309.7,1751,27.9,183,0,No Failure,48.85289999999999,False
M,300.8,309.6,1546,42.3,186,0,No Failure,65.3958,True
M,300.8,309.7,1680,28.2,189,0,No Failure,47.376,False
M,300.9,309.7,1394,48.8,192,0,No Failure,68.0272,True
L,300.7,309.6,1810,26.0,195,0,No Failure,47.06,False
L,300.7,309.5,1479,34.5,197,0,No Failure,51.0255,False
L,300.9,309.7,1431,41.4,199,0,No Failure,59.2434,False
L,300.9,309.7,2355,14.4,201,0,No Failure,33.912,False
M,300.7,309.6,1996,19.8,203,1,Tool Wear Failure,39.5208,False
L,300.7,309.5,1461,49.9,0,0,No Failure,72.9039,True
H,300.7,309.5,2007,19.7,2,0,No Failure,39.5379,False
L,300.7,309.6,1505,34.9,7,0,No Failure,52.5245,False
H,300.7,309.6,1925,20.5,9,0,No Failure,39.4625,False
M,300.7,309.5,1622,30.5,14,0,No Failure,49.471,False
L,300.7,309.5,1592,29.0,17,0,No Failure,46.168,False
L,300.7,309.5,1850,24.5,19,0,No Failure,45.325,False
M,300.7,309.5,1470,48.7,21,0,No Failure,71.589,True
M,300.7,309.5,1445,46.4,24,0,No Failure,67.048,True
L,300.7,309.5,1685,31.1,27,0,No Failure,52.4035,False
H,300.7,309.5,1667,30.5,29,0,No Failure,50.8435,False
L,300.7,309.5,1578,35.4,34,0,No Failure,55.8612,False
H,300.6,309.4,1691,28.0,36,0,No Failure,47.348,False
M,300.7,309.5,1439,43.8,41,0,No Failure,63.0282,True
M,300.8,309.6,1404,38.7,44,0,No Failure,54.3348,False
L,300.8,309.6,1498,45.8,47,0,No Failure,68.60839999999999,True
M,300.8,309.5,1481,44.5,49,0,No Failure,65.9045,True
M,300.7,309.4,1589,35.0,52,0,No Failure,55.615,False
L,300.7,309.5,1467,44.3,55,0,No Failure,64.9881,True
L,300.6,309.4,1654,32.8,57,0,No Failure,54.2512,False
L,300.7,309.5,1508,39.9,59,0,No Failure,60.1692,True
M,300.7,309.6,1439,43.0,61,0,No Failure,61.877,True
L,300.7,309.5,1692,30.3,64,0,No Failure,51.2676,False
M,300.7,309.5,1838,24.9,66,0,No Failure,45.7662,False
L,300.6,309.3,1601,40.2,69,0,No Failure,64.3602,True
L,300.6,309.4,1369,51.6,71,0,No Failure,70.64040000000001,True
M,300.6,309.4,1312,45.2,73,0,No Failure,59.3024,False
L,300.6,309.4,1468,44.1,76,0,No Failure,64.7388,True
M,300.6,309.4,1452,39.4,78,0,No Failure,57.2088,False
M,300.7,309.5,1393,43.9,81,0,No Failure,61.152699999999996,True
M,300.6,309.4,1432,44.2,84,0,No Failure,63.2944,True
M,300.6,309.3,1510,46.0,87,0,No Failure,69.46,True
M,300.6,309.4,1521,37.2,90,0,No Failure,56.5812,False
H,300.5,309.4,1360,46.2,93,0,No Failure,62.83200000000001,True
M,300.5,309.3,1881,25.5,98,0,No Failure,47.9655,False
L,300.4,309.3,1413,50.3,101,0,No Failure,71.0739,True
H,300.5,309.4,1642,36.2,103,0,No Failure,59.440400000000004,False
L,300.5,309.5,1542,38.5,108,0,No Failure,59.367,False
L,300.4,309.5,1447,39.3,110,0,No Failure,56.8671,False
H,300.4,309.4,1530,40.4,112,0,No Failure,61.812,True
L,300.5,309.5,1795,27.7,117,0,No Failure,49.7215,False
L,300.6,309.6,1290,57.4,119,0,No Failure,74.046,True
L,300.6,309.7,1639,30.4,121,0,No Failure,49.8256,False
L,300.7,309.8,1596,31.5,123,0,No Failure,50.274,False
L,300.6,309.8,1455,48.0,125,0,No Failure,69.84,True
M,300.6,309.8,1659,28.9,127,0,No Failure,47.9451,False
M,300.6,309.8,1532,42.5,130,0,No Failure,65.11,True
L,300.6,309.8,1502,42.4,133,0,No Failure,63.684799999999996,True
L,300.6,309.8,1688,28.6,135,0,No Failure,48.2768,False
M,300.5,309.7,1341,50.9,137,0,No Failure,68.25689999999999,True
M,300.5,309.7,1685,29.4,140,0,No Failure,49.539,False
M,300.5,309.8,1370,55.9,143,0,No Failure,76.583,True
L,300.5,309.8,1461,52.5,146,0,No Failure,76.7025,True
L,300.5,309.8,1550,37.4,148,0,No Failure,57.97,False
M,300.5,309.8,1508,37.8,150,0,No Failure,57.002399999999994,False
L,300.5,309.8,1345,62.7,153,0,No Failure,84.3315,True
L,300.5,309.7,1616,34.5,155,0,No Failure,55.752,False
L,300.5,309.7,1395,61.0,157,0,No Failure,85.095,True
H,300.5,309.8,1324,72.8,159,1,Power Failure,96.38719999999999,True
L,300.5,309.8,1445,43.9,164,0,No Failure,63.4355,True
M,300.5,309.8,1555,38.9,166,0,No Failure,60.4895,True
M,300.6,309.9,1449,42.4,169,0,No Failure,61.437599999999996,True
M,300.5,309.9,1466,53.2,172,0,No Failure,77.99119999999999,True
L,300.5,309.9,1503,37.4,175,0,No Failure,56.212199999999996,False
L,300.4,309.7,1488,35.7,177,0,No Failure,53.12160000000001,False
L,300.4,309.7,1314,50.2,179,0,No Failure,65.9628,True
M,300.4,309.7,1547,38.0,181,0,No Failure,58.786,False
M,300.4,309.7,1466,39.8,184,0,No Failure,58.346799999999995,False
L,300.3,309.6,1537,37.1,187,0,No Failure,57.02270000000001,False
M,300.2,309.5,1434,51.5,189,0,No Failure,73.851,True
L,300.4,309.6,1432,44.7,192,0,No Failure,64.0104,True
L,300.5,309.6,1390,48.4,194,0,No Failure,67.276,True
L,300.5,309.7,1580,42.8,196,0,No Failure,67.624,True
L,300.5,309.7,1589,30.5,198,0,No Failure,48.4645,False
L,300.5,309.8,1441,48.8,200,0,No Failure,70.3208,True
L,300.5,309.8,1305,51.7,202,0,No Failure,67.4685,True
M,300.5,309.8,1566,35.9,204,0,No Failure,56.21939999999999,False
L,300.5,309.8,1379,54.2,207,1,Overstrain Failure,74.7418,True
L,300.4,309.6,1543,38.1,209,0,No Failure,58.7883,False
L,300.5,309.8,1421,49.6,211,0,No Failure,70.4816,True
L,300.5,309.6,1760,30.6,213,0,No Failure,53.856,False
L,300.4,309.5,1711,29.2,215,0,No Failure,49.9612,False
L,300.5,309.6,1465,41.6,217,0,No Failure,60.944,True
L,300.5,309.6,1366,50.2,219,0,No Failure,68.5732,True
M,300.4,309.5,1888,21.9,221,0,No Failure,41.347199999999994,False
L,300.5,309.5,1777,23.6,0,0,No Failure,41.937200000000004,False
L,300.5,309.5,1379,55.6,2,0,No Failure,76.67240000000001,True
L,300.4,309.5,1525,51.3,4,0,No Failure,78.2325,True
M,300.4,309.6,1563,34.0,6,0,No Failure,53.142,False
M,300.5,309.7,1389,43.3,9,0,No Failure,60.143699999999995,True
M,300.6,309.8,1447,42.9,12,0,No Failure,62.076299999999996,True
M,300.6,309.7,1934,22.8,15,0,No Failure,44.095200000000006,False
H,300.6,309.7,1470,43.8,18,0,No Failure,64.386,True
M,300.6,309.7,1428,42.6,23,0,No Failure,60.832800000000006,True
L,300.4,309.6,1319,48.1,26,0,No Failure,63.4439,True
L,300.5,309.7,1887,24.3,28,0,No Failure,45.854099999999995,False
L,300.4,309.5,1349,50.4,30,0,No Failure,67.9896,True
M,300.3,309.5,1665,31.4,32,0,No Failure,52.281,False
L,300.3,309.5,1474,38.7,35,0,No Failure,57.043800000000005,False
L,300.4,309.5,1543,38.9,37,0,No Failure,60.0227,True
M,300.2,309.4,1459,43.9,39,0,No Failure,64.0501,True
L,300.3,309.5,1551,37.9,42,0,No Failure,58.78289999999999,False
L,300.2,309.4,1981,21.4,44,0,No Failure,42.39339999999999,False
L,300.2,309.4,1526,35.3,46,0,No Failure,53.867799999999995,False
M,300.2,309.4,1501,40.0,48,0,No Failure,60.04,True
L,300.2,309.4,1558,38.3,51,0,No Failure,59.67139999999999,False
L,300.2,309.3,1532,43.2,53,0,No Failure,66.18240000000002,True
L,300.1,309.2,1326,55.9,55,0,No Failure,74.12339999999999,True
L,300.2,309.2,1431,51.3,57,0,No Failure,73.4103,True
L,300.2,309.3,1366,49.3,59,0,No Failure,67.3438,True
L,300.1,309.2,1421,42.5,61,0,No Failure,60.3925,True
H,300.2,309.3,1506,35.6,63,0,No Failure,53.6136,False
H,300.2,309.3,1342,48.7,68,0,No Failure,65.3554,True
L,300.1,309.2,1427,37.6,73,0,No Failure,53.65520000000001,False
L,300.2,309.2,1667,29.9,75,0,No Failure,49.84329999999999,False
L,300.1,309.1,1400,46.7,77,0,No Failure,65.38000000000001,True
L,300.0,309.0,1709,32.1,79,0,No Failure,54.8589,False
M,300.0,309.0,1368,45.8,81,0,No Failure,62.654399999999995,True
L,300.0,309.1,1882,23.8,84,0,No Failure,44.791599999999995,False
L,300.1,309.1,1353,58.7,86,0,No Failure,79.42110000000001,True
L,299.9,309.0,1553,40.0,88,0,No Failure,62.12,True
L,300.0,309.1,1431,45.4,90,0,No Failure,64.9674,True
M,300.1,309.1,1731,30.4,92,0,No Failure,52.62239999999999,False
M,300.1,309.2,1687,27.7,95,0,Random Failures,46.7299,False
M,300.1,309.2,1457,44.3,98,0,No Failure,64.5451,True
L,300.1,309.2,1533,37.0,101,0,No Failure,56.721,False
H,300.0,309.0,1622,31.8,103,0,No Failure,51.5796,False
L,300.0,309.1,1791,28.2,108,0,No Failure,50.5062,False
L,300.0,309.1,1631,28.3,110,0,No Failure,46.157300000000006,False
L,300.0,309.0,2174,16.9,112,0,No Failure,36.7406,False
L,300.1,309.0,1314,58.2,114,0,No Failure,76.4748,True
L,300.1,309.1,1478,46.9,116,0,No Failure,69.31819999999999,True
L,300.1,309.2,1783,27.3,118,0,No Failure,48.6759,False
M,300.1,309.2,1385,46.1,120,0,No Failure,63.8485,True
L,300.0,309.2,1444,43.6,123,0,No Failure,62.958400000000005,True
L,300.1,309.3,1841,23.0,125,0,No Failure,42.343,False
M,300.1,309.4,1349,56.2,127,0,No Failure,75.8138,True
L,300.1,309.3,1340,56.0,130,0,No Failure,75.04,True
M,299.9,309.2,1539,43.2,132,0,No Failure,66.4848,True
M,300.0,309.3,1932,21.8,135,0,No Failure,42.117599999999996,False
M,300.0,309.3,1407,43.9,138,0,No Failure,61.7673,True
L,300.1,309.3,1712,28.5,141,0,No Failure,48.792,False
H,300.1,309.4,1329,55.2,143,0,No Failure,73.3608,True
L,300.1,309.2,1441,42.9,148,0,No Failure,61.8189,True
L,300.0,309.2,1610,32.1,150,0,No Failure,51.681,False
M,300.0,309.1,1474,45.2,152,0,No Failure,66.62480000000001,True
M,300.0,309.1,1624,30.8,155,0,No Failure,50.019200000000005,False
H,300.1,309.3,1520,38.2,158,0,No Failure,58.06400000000001,False
H,300.1,309.3,1448,45.8,163,0,No Failure,66.3184,True
L,300.0,309.3,1558,29.7,168,0,No Failure,46.2726,False
M,300.0,309.3,2293,16.3,170,0,No Failure,37.3759,False
L,300.0,309.3,1397,51.2,173,0,No Failure,71.52640000000001,True
L,300.0,309.3,1972,22.0,175,0,No Failure,43.384,False
M,299.9,309.2,1574,36.5,177,0,No Failure,57.451,False
L,299.9,309.2,1560,38.9,180,0,No Failure,60.684,True
M,299.9,309.2,1353,49.8,182,0,No Failure,67.37939999999999,True
M,299.9,309.2,1389,51.2,185,0,No Failure,71.1168,True
M,299.9,309.1,1513,43.8,188,0,No Failure,66.26939999999999,True
L,299.8,309.1,1578,42.1,191,0,No Failure,66.4338,True
H,299.8,309.0,1467,37.3,193,0,No Failure,54.7191,False
L,299.9,309.1,1412,48.3,198,0,No Failure,68.19959999999999,True
L,299.8,309.1,1668,30.3,200,0,No Failure,50.5404,False
M,299.8,309.2,1678,29.8,202,0,No Failure,50.004400000000004,False
L,299.8,309.1,1612,35.4,205,0,No Failure,57.0648,False
L,299.8,309.1,1485,39.9,207,0,No Failure,59.2515,False
M,299.8,309.1,1456,39.4,209,0,No Failure,57.3664,False
L,299.8,309.2,1504,38.7,212,0,No Failure,58.204800000000006,False
L,299.9,309.2,1491,44.3,214,0,No Failure,66.0513,True
H,299.9,309.2,1525,33.2,0,0,No Failure,50.63000000000001,False
L,300.0,309.2,1759,27.9,5,0,No Failure,49.0761,False
M,299.8,309.1,1355,56.7,7,0,No Failure,76.8285,True
M,299.9,309.1,1345,56.8,10,0,No Failure,76.396,True
M,299.9,309.2,1683,30.5,13,0,No Failure,51.3315,False
L,299.9,309.2,1658,34.8,16,0,No Failure,57.69839999999999,False
L,300.0,309.2,1566,34.4,18,0,No Failure,53.8704,False
M,300.1,309.3,1469,43.9,20,0,No Failure,64.4891,True
M,300.2,309.5,1458,46.9,23,0,No Failure,68.3802,True
L,300.1,309.4,1858,23.6,26,0,No Failure,43.848800000000004,False
H,300.1,309.4,1563,40.8,28,0,No Failure,63.770399999999995,True
L,300.1,309.4,2141,17.9,33,0,No Failure,38.323899999999995,False
L,300.0,309.3,1473,46.0,35,0,No Failure,67.758,True
H,300.0,309.4,1498,38.5,37,0,No Failure,57.673,False
L,300.1,309.4,1568,39.7,42,0,No Failure,62.24960000000001,True
L,300.1,309.4,1694,27.4,44,0,No Failure,46.4156,False
L,300.0,309.4,1499,35.7,46,0,No Failure,53.514300000000006,False
L,300.0,309.5,1717,28.3,48,0,No Failure,48.5911,False
M,300.1,309.5,1462,42.8,50,0,No Failure,62.5736,True
L,300.1,309.6,1642,34.5,53,0,No Failure,56.649,False
L,300.1,309.6,1760,25.4,55,0,No Failure,44.704,False
L,300.1,309.5,1660,32.7,57,0,No Failure,54.28200000000001,False
L,300.1,309.5,1557,40.6,59,0,No Failure,63.214200000000005,True
H,300.2,309.6,1442,49.2,61,0,No Failure,70.94640000000001,True
L,300.2,309.6,1359,51.5,66,0,No Failure,69.9885,True
L,300.4,309.8,1342,52.5,68,0,No Failure,70.455,True
L,300.4,309.9,1435,54.8,70,0,No Failure,78.638,True
L,300.4,309.9,1567,36.5,72,0,No Failure,57.1955,False
L,300.4,309.9,1376,43.5,74,0,No Failure,59.856,False
H,300.4,309.9,1513,38.7,76,0,No Failure,58.55310000000001,False
H,300.4,309.9,2563,12.8,81,1,Power Failure,32.806400000000004,False
L,300.5,310.0,1521,45.1,86,0,No Failure,68.59710000000001,True
L,300.6,310.0,1658,34.7,88,0,No Failure,57.53260000000001,False
H,300.6,310.0,1419,42.4,90,0,No Failure,60.1656,True
M,300.6,310.0,1478,36.3,95,0,No Failure,53.651399999999995,False
M,300.5,310.0,1415,43.5,98,0,No Failure,61.5525,True
M,300.5,309.9,1780,26.5,101,0,No Failure,47.17,False
M,300.4,309.7,1440,42.8,104,0,No Failure,61.63199999999999,True
H,300.4,309.8,1448,39.7,107,0,No Failure,57.485600000000005,False
H,300.4,309.7,1500,35.2,112,0,No Failure,52.800000000000004,False
L,300.4,309.8,1513,32.9,117,0,No Failure,49.777699999999996,False
L,300.5,309.8,1428,43.8,119,0,No Failure,62.54639999999999,True
M,300.5,309.8,1473,42.3,121,0,No Failure,62.3079,True
M,300.5,309.9,1483,49.3,124,0,No Failure,73.11189999999999,True
L,300.4,309.7,1534,42.5,127,0,No Failure,65.195,True
L,300.5,309.8,1367,54.0,129,0,No Failure,73.818,True
L,300.4,309.7,1467,36.9,131,0,No Failure,54.132299999999994,False
M,300.4,309.7,1488,42.2,133,0,No Failure,62.793600000000005,True
L,300.4,309.7,1679,30.1,136,0,No Failure,50.5379,False
H,300.4,309.8,1409,47.5,138,0,No Failure,66.9275,True
M,300.4,309.7,1367,51.2,143,0,No Failure,69.99040000000001,True
L,300.4,309.8,1314,63.1,146,0,No Failure,82.91340000000001,True
L,300.5,309.9,1480,40.0,148,0,No Failure,59.2,False
L,300.4,309.8,1549,38.9,150,0,No Failure,60.256099999999996,True
L,300.4,309.7,1685,31.3,152,0,No Failure,52.7405,False
L,300.4,309.6,1536,34.5,154,0,No Failure,52.992,False
M,300.4,309.7,1539,37.7,156,0,No Failure,58.020300000000006,False
L,300.4,309.7,1384,45.1,159,0,No Failure,62.4184,True
M,300.4,309.6,1614,30.3,161,0,No Failure,48.9042,False
M,300.4,309.6,1675,35.5,164,0,No Failure,59.4625,False
M,300.4,309.7,1685,32.3,167,0,No Failure,54.42549999999999,False
L,300.4,309.6,1386,56.9,170,0,No Failure,78.8634,True
M,300.3,309.6,1488,41.3,172,0,No Failure,61.45439999999999,True
L,300.3,309.6,1624,32.6,175,0,No Failure,52.9424,False
L,300.3,309.6,1600,34.6,177,0,No Failure,55.36,False
L,300.3,309.6,1468,44.7,179,0,No Failure,65.6196,True
L,300.3,309.6,1435,45.4,181,0,No Failure,65.149,True
M,300.2,309.5,1564,33.4,183,0,No Failure,52.2376,False
M,300.2,309.4,1329,53.6,186,0,No Failure,71.23440000000001,True
L,300.1,309.3,1570,36.8,189,0,No Failure,57.775999999999996,False
M,300.2,309.4,1433,48.8,191,0,No Failure,69.93039999999999,True
L,300.2,309.4,1527,37.0,194,0,No Failure,56.499,False
M,300.1,309.3,1443,50.3,196,0,No Failure,72.5829,True
L,300.1,309.3,1616,32.0,199,0,No Failure,51.712,False
L,300.1,309.3,1654,31.0,201,0,No Failure,51.274,False
L,300.1,309.3,1685,27.1,203,0,No Failure,45.6635,False
M,300.2,309.4,1456,48.8,205,0,No Failure,71.0528,True
M,300.2,309.4,1752,27.8,208,0,No Failure,48.7056,False
M,300.1,309.2,1438,51.0,211,0,No Failure,73.338,True
L,300.1,309.1,1551,33.7,214,0,No Failure,52.2687,False
L,300.1,309.2,1599,30.1,216,0,No Failure,48.1299,False
M,300.1,309.2,1732,33.7,218,0,No Failure,58.3684,False
M,300.1,309.2,1418,39.8,221,0,No Failure,56.43639999999999,False
L,300.0,309.1,1401,44.5,0,0,No Failure,62.3445,True
L,300.0,309.0,1454,51.7,2,0,No Failure,75.1718,True
M,300.0,309.2,1635,32.4,4,0,No Failure,52.974,False
L,300.0,309.1,1489,40.3,7,0,No Failure,60.006699999999995,True
L,300.0,309.1,1465,40.6,9,0,No Failure,59.479,False
M,300.0,309.1,1463,45.7,11,0,No Failure,66.85910000000001,True
H,300.1,309.1,1560,35.4,14,0,No Failure,55.224,False
M,300.1,309.2,1454,44.4,19,0,No Failure,64.5576,True
L,300.2,309.1,1479,47.0,22,0,No Failure,69.513,True
L,300.2,309.2,1430,43.4,24,0,No Failure,62.062,True
M,300.1,309.1,1533,38.0,26,0,No Failure,58.254,False
L,300.1,309.0,1404,54.8,29,0,No Failure,76.9392,True
M,300.1,308.9,1548,38.4,31,0,No Failure,59.4432,False
M,300.1,309.0,1612,33.0,34,0,No Failure,53.196,False
M,300.2,309.0,1642,31.2,37,0,No Failure,51.2304,False
M,300.2,309.1,1406,42.2,40,0,No Failure,59.333200000000005,False
L,300.3,309.2,1587,31.4,43,0,No Failure,49.831799999999994,False
M,300.3,309.2,1364,47.6,45,0,No Failure,64.9264,True
L,300.3,309.2,1462,51.4,48,0,No Failure,75.1468,True
L,300.3,309.2,1649,32.4,50,0,No Failure,53.4276,False
L,300.4,309.2,1752,29.0,52,0,No Failure,50.808,False
H,300.4,309.3,1396,51.2,54,0,No Failure,71.4752,True
M,300.5,309.4,2179,16.3,59,0,No Failure,35.517700000000005,False
L,300.5,309.5,1653,27.6,62,0,No Failure,45.622800000000005,False
L,300.6,309.5,2025,21.4,64,0,No Failure,43.335,False
L,300.6,309.6,1426,53.6,66,0,No Failure,76.43360000000001,True
M,300.6,309.6,1503,38.4,68,0,No Failure,57.715199999999996,False
M,300.7,309.6,1525,36.5,71,0,No Failure,55.6625,False
